old_path,status_code,final_url,redirect_chain
"/case-studies/conventional-construction-loan/",200,"https://www.stairwaymortgage.com/case-studies/conventional-construction-loan/",""
"/case-studies/conventional-loan-cash-out-refinance/",200,"https://www.stairwaymortgage.com/case-studies/conventional-loan-cash-out-refinance/",""
"/case-studies/conventional-loan-refinance/",200,"https://www.stairwaymortgage.com/case-studies/conventional-loan-refinance/",""
"/case-studies/conventional-loan/",200,"https://www.stairwaymortgage.com/case-studies/conventional-loan/",""
"/case-studies/down-payment-assistance/",200,"https://www.stairwaymortgage.com/case-studies/down-payment-assistance/",""
"/case-studies/dscr-loan-cash-out-refinance/",200,"https://www.stairwaymortgage.com/case-studies/dscr-loan-cash-out-refinance/",""
"/case-studies/dscr-loan-refinance/",200,"https://www.stairwaymortgage.com/case-studies/dscr-loan-refinance/",""
"/case-studies/dscr-loan/",200,"https://www.stairwaymortgage.com/case-studies/dscr-loan/",""
"/case-studies/fha-203k-loan/",200,"https://www.stairwaymortgage.com/case-studies/fha-203k-loan/",""
"/case-studies/fha-construction-loan/",200,"https://www.stairwaymortgage.com/case-studies/fha-construction-loan/",""
"/case-studies/fha-loan-cash-out-refinance/",200,"https://www.stairwaymortgage.com/case-studies/fha-loan-cash-out-refinance/",""
"/case-studies/fha-loan-refinance/",200,"https://www.stairwaymortgage.com/case-studies/fha-loan-refinance/",""
"/case-studies/fha-loan/",200,"https://www.stairwaymortgage.com/case-studies/fha-loan/",""
"/case-studies/fha-streamline-refinance/",200,"https://www.stairwaymortgage.com/case-studies/fha-streamline-refinance/",""
"/case-studies/fix-and-flip-loan/",200,"https://www.stairwaymortgage.com/case-studies/fix-and-flip-loan/",""
"/case-studies/foreign-national-loan-cash-out-refinance/",200,"https://www.stairwaymortgage.com/case-studies/foreign-national-loan-cash-out-refinance/",""
